,Rating
2998,False
2999,False
3000,False
3001,False
3002,False
3003,False
3004,False
3005,False
3006,False
3007,False
3008,False
3009,False
3010,False
3011,False
3012,False
3013,False
3014,False
3015,False
3016,False
3017,False
3018,False
3019,False
3020,False
3021,False
3022,False
3023,False
3024,False
3025,False
3026,False
3027,False
3028,False
3029,False
3030,False
3031,False
3032,False
3033,False
3034,False
3035,False
3036,False
3037,False
3038,False
3039,False
3040,False
3041,False
3042,False
3043,False
3044,False
3045,False
3046,False
3047,False
3048,False
3049,False
3050,False
3051,False
3052,False
3053,False
3054,False
3055,False
3056,False
3057,False
3058,False
3059,False
3060,False
3061,False
3062,False
3063,False
3064,False
3065,False
3066,False
3067,False
3068,False
3069,False
3070,False
3071,False
3072,False
3073,False
3074,False
3075,False
3076,False
3077,False
3078,False
3079,False
3080,False
3081,False
3082,False
3083,False
3084,False
3085,False
3086,False
3087,False
3088,False
3089,False
3090,False
3091,False
3092,False
3093,False
3094,False
3095,False
3096,False
3097,False
3098,False
3099,False
3100,False
3101,False
3102,False
3103,False
3104,False
3105,False
3106,False
3107,False
3108,False
3109,False
3110,False
3111,False
3112,False
3113,False
3114,False
3115,False
3116,False
3117,False
3118,False
3119,False
3120,False
3121,False
3122,False
3123,False
3124,False
3125,False
3126,False
3127,False
3128,False
3129,False
3130,False
3131,False
3132,False
3133,False
3134,False
3135,False
3136,False
3137,False
3138,False
3139,False
3140,False
3141,False
3142,False
3143,False
3144,False
3145,False
3146,False
3147,False
3148,False
3149,False
3150,False
3151,False
3152,False
3153,False
3154,False
3155,False
3156,False
3157,False
3158,False
3159,False
3160,False
3161,False
3162,False
3163,False
3164,False
3165,False
3166,False
3167,False
3168,False
3169,False
3170,False
3171,False
3172,False
3173,False
3174,False
3175,False
3176,False
3177,False
3178,False
3179,False
3180,False
3181,False
3182,False
3183,False
3184,False
3185,False
3186,False
3187,False
3188,False
3189,False
3190,False
3191,False
3192,False
3193,False
3194,False
3195,False
3196,False
3197,False
3198,False
3199,False
3200,False
3201,False
3202,False
3203,False
3204,False
3205,False
3206,False
3207,False
3208,False
3209,False
3210,False
3211,False
3212,False
3213,False
3214,False
3215,False
3216,False
3217,False
3218,False
3219,False
3220,False
3221,False
3222,False
3223,False
3224,False
3225,False
3226,False
3227,False
3228,False
3229,False
3230,False
3231,False
3232,False
3233,False
3234,False
3235,False
3236,False
3237,False
3238,False
3239,False
3240,False
3241,False
3242,False
3243,False
3244,False
3245,False
3246,False
3247,False
3248,False
3249,False
3250,False
3251,False
3252,True
3253,False
3254,False
3255,False
3256,False
3257,False
3258,True
3259,False
3260,False
3261,False
3262,False
3263,False
3264,False
3265,False
3266,False
3267,False
3268,False
3269,False
3270,False
3271,False
3272,False
3273,False
3274,False
3275,False
3276,False
3277,False
3278,False
3279,False
3280,False
3281,False
3282,False
3283,False
3284,False
3285,False
3286,False
3287,False
3288,False
3289,False
3290,False
3291,False
3292,False
3293,False
3294,False
3295,False
3296,False
3297,False
3298,False
3299,False
3300,False
3301,False
3302,False
3303,False
3304,False
3305,False
3306,False
3307,False
3308,False
3309,False
3310,False
3311,False
3312,False
3313,False
3314,False
3315,False
3316,False
3317,False
3318,False
3319,False
3320,False
3321,False
3322,False
3323,False
3324,False
3325,False
3326,False
3327,False
3328,False
3329,False
3330,False
3331,False
3332,False
3333,False
3334,False
3335,False
3336,False
3337,False
3338,False
3339,False
3340,False
3341,False
3342,False
3343,False
3344,False
3345,False
3346,False
3347,False
3348,False
3349,False
3350,False
3351,False
3352,False
3353,False
3354,False
3355,False
3356,False
3357,False
3358,False
3359,False
3360,False
3361,False
3362,False
3363,False
3364,False
3365,False
3366,False
3367,False
3368,False
3369,False
3370,False
3371,False
3372,False
3373,False
3374,False
3375,False
3376,False
3377,False
3378,False
3379,False
3380,False
3381,False
3382,False
3383,False
3384,False
3385,False
3386,False
3387,False
3388,False
3389,False
3390,False
3391,False
3392,False
3393,False
3394,False
3395,False
3396,False
3397,False
3398,False
3399,False
3400,False
3401,False
3402,False
3403,False
3404,False
3405,False
3406,False
3407,False
3408,False
3409,False
3410,False
3411,False
3412,False
3413,False
3414,False
3415,False
3416,False
3417,False
3418,False
3419,False
3420,False
3421,False
3422,False
3423,False
3424,False
3425,False
3426,False
3427,False
3428,False
3429,False
3430,False
3431,False
3432,False
3433,False
3434,False
3435,False
3436,False
3437,False
3438,False
3439,False
3440,False
3441,False
3442,False
3443,False
3444,False
3445,False
3446,False
3447,False
3448,False
3449,False
3450,False
3451,False
3452,False
3453,False
3454,False
3455,False
3456,False
3457,False
3458,False
3459,False
3460,False
3461,False
3462,False
3463,False
3464,False
3465,False
3466,False
3467,False
3468,False
3469,False
3470,False
3471,False
3472,False
3473,False
3474,False
3475,False
3476,False
3477,False
3478,False
3479,False
3480,False
3481,False
3482,False
3483,False
3484,False
3485,False
3486,False
3487,False
3488,False
3489,False
3490,False
3491,False
3492,False
3493,False
3494,False
3495,False
3496,False
3497,False
3498,False
3499,False
3500,False
3501,False
3502,False
3503,False
3504,False
3505,False
3506,False
3507,False
3508,False
3509,False
3510,False
3511,False
3512,False
3513,False
3514,False
3515,False
3516,False
3517,False
3518,False
3519,False
3520,False
3521,False
3522,False
3523,False
3524,False
3525,False
3526,False
3527,False
3528,False
3529,False
3530,False
3531,False
3532,False
3533,False
3534,False
3535,False
3536,False
3537,False
3538,False
3539,False
3540,False
3541,False
3542,False
3543,False
3544,False
3545,False
3546,False
3547,False
3548,False
3549,False
3550,False
3551,False
3552,False
3553,False
3554,False
3555,False
3556,False
3557,False
3558,False
3559,False
3560,False
3561,False
3562,False
3563,False
3564,False
3565,False
3566,False
3567,False
3568,False
3569,False
3570,False
3571,False
3572,False
3573,False
3574,False
3575,False
3576,False
3577,True
3578,False
3579,True
3580,True
3581,False
3582,False
3583,True
3584,False
3585,True
3586,False
3587,False
3588,False
3589,True
3590,False
3591,False
3592,False
3593,False
3594,False
3595,False
3596,False
3597,False
3598,False
3599,True
3600,False
3601,False
3602,False
3603,True
3604,False
3605,False
3606,False
3607,False
3608,False
3609,False
3610,False
3611,False
3612,False
3613,False
3614,False
3615,False
3616,True
3617,False
3618,False
3619,False
3620,False
3621,True
3622,False
3623,False
3624,False
3625,False
3626,False
3627,False
3628,False
3629,False
3630,False
3631,False
3632,False
3633,False
3634,False
3635,False
3636,False
3637,False
3638,False
3639,False
3640,False
3641,False
3642,False
3643,False
3644,False
3645,False
3646,False
3647,False
3648,False
3649,False
3650,False
3651,False
3652,False
3653,False
3654,False
3655,False
3656,False
3657,False
3658,False
3659,False
3660,False
3661,False
3662,False
3663,False
3664,False
3665,False
3666,False
3667,False
3668,False
3669,False
3670,False
3671,False
3672,False
3673,False
3674,False
3675,False
3676,False
3677,False
3678,False
3679,False
3680,False
3681,False
3682,False
3683,False
3684,False
3685,False
3686,False
3687,False
3688,False
3689,False
3690,False
3691,False
3692,False
3693,False
3694,False
3695,False
3696,False
3697,False
3698,False
3699,False
3700,False
3701,False
3702,False
3703,False
3704,False
3705,True
3706,False
3707,False
3708,False
3709,False
3710,False
3711,False
3712,False
3713,False
3714,False
3715,False
3716,False
3717,False
3718,False
3719,False
3720,False
3721,False
3722,False
3723,False
3724,False
3725,False
3726,False
3727,False
3728,False
3729,False
3730,False
3731,False
3732,False
3733,False
3734,False
3735,False
3736,False
3737,False
3738,False
3739,False
3740,False
3741,False
3742,False
3743,False
3744,False
3745,False
3746,False
3747,False
3748,False
3749,False
3750,False
3751,False
3752,False
3753,False
3754,False
3755,False
3756,False
3757,False
3758,False
3759,False
3760,False
3761,False
3762,False
3763,False
3764,False
3765,False
3766,False
3767,False
3768,False
3769,False
3770,False
3771,False
3772,False
3773,False
3774,False
3775,False
3776,False
3777,False
3778,False
3779,False
3780,False
3781,False
3782,False
3783,False
3784,False
3785,False
3786,False
3787,False
3788,False
3789,False
3790,False
3791,False
3792,False
3793,False
3794,False
3795,False
3796,False
3797,False
3798,False
3799,False
3800,False
3801,False
3802,False
3803,False
3804,False
3805,False
3806,False
3807,False
3808,False
3809,False
3810,False
3811,False
3812,False
3813,False
3814,False
3815,False
3816,False
3817,False
3818,False
3819,False
3820,False
3821,False
3822,False
3823,False
3824,False
3825,False
3826,False
3827,False
3828,False
3829,False
3830,False
3831,False
3832,False
3833,False
3834,False
3835,False
3836,False
3837,False
3838,False
3839,False
3840,False
3841,False
3842,False
3843,False
3844,False
3845,False
3846,False
3847,False
3848,False
3849,False
3850,False
3851,False
3852,False
3853,False
3854,False
3855,False
3856,False
3857,False
3858,False
3859,False
3860,False
3861,False
3862,False
3863,False
3864,False
3865,False
3866,False
3867,False
3868,False
3869,False
3870,False
3871,False
3872,False
3873,False
3874,False
3875,False
3876,False
3877,False
3878,False
3879,False
3880,False
3881,False
3882,False
3883,False
3884,False
3885,False
3886,False
3887,False
3888,False
3889,False
3890,False
3891,False
3892,False
3893,False
3894,False
3895,False
3896,False
3897,False
3898,False
3899,False
3900,False
3901,False
3902,False
3903,False
3904,False
3905,False
3906,False
3907,False
3908,False
3909,False
3910,False
3911,False
3912,False
3913,False
3914,False
3915,False
3916,False
3917,False
3918,False
3919,False
3920,False
3921,False
3922,False
3923,False
3924,False
3925,False
3926,False
3927,False
3928,False
3929,False
3930,False
3931,False
3932,False
3933,False
3934,False
3935,False
3936,False
3937,False
3938,False
3939,False
3940,False
3941,False
3942,False
3943,False
3944,False
3945,False
3946,False
3947,False
3948,False
3949,False
3950,False
3951,False
3952,False
3953,False
3954,False
3955,False
3956,False
3957,False
3958,False
3959,True
3960,False
3961,False
3962,False
3963,False
3964,False
3965,False
3966,False
3967,False
3968,False
3969,False
3970,False
3971,False
3972,False
3973,False
3974,False
3975,False
3976,False
3977,False
3978,False
3979,False
3980,False
3981,False
3982,False
3983,False
3984,False
3985,True
3986,False
3987,False
3988,False
3989,False
3990,False
3991,False
3992,False
3993,False
3994,False
3995,False
3996,False
3997,False
3998,False
3999,False
4000,False
4001,False
4002,False
4003,False
4004,False
4005,False
4006,False
4007,False
4008,False
4009,False
4010,False
4011,False
4012,False
4013,False
4014,False
4015,False
4016,False
4017,False
4018,False
4019,False
4020,False
4021,False
4022,False
4023,False
4024,False
4025,False
4026,False
4027,False
4028,False
4029,False
4030,False
4031,False
4032,False
4033,False
4034,False
4035,False
4036,False
4037,False
4038,False
4039,False
4040,False
4041,False
4042,False
4043,False
4044,False
4045,False
4046,False
4047,False
4048,False
4049,False
4050,False
4051,False
4052,False
4053,False
4054,False
4055,False
4056,False
4057,False
4058,False
4059,False
4060,False
4061,False
4062,False
4063,False
4064,False
4065,False
4066,False
4067,False
4068,False
4069,False
4070,False
4071,False
4072,False
4073,False
4074,False
4075,False
4076,False
4077,False
4078,False
4079,False
4080,False
4081,False
4082,False
4083,False
4084,False
4085,False
4086,False
4087,False
4088,False
4089,False
4090,False
4091,False
4092,False
4093,False
4094,False
4095,False
4096,False
4097,False
4098,False
4099,False
4100,False
4101,False
4102,False
4103,False
4104,False
4105,False
4106,False
4107,False
4108,False
4109,False
4110,False
4111,False
4112,False
4113,False
4114,False
4115,False
4116,False
4117,False
4118,False
4119,False
4120,False
4121,False
4122,False
4123,False
4124,False
4125,False
4126,False
4127,False
4128,False
4129,False
4130,True
4131,False
4132,False
4133,False
4134,True
4135,False
4136,False
4137,True
4138,False
4139,True
4140,False
4141,False
4142,False
4143,False
4144,False
4145,False
4146,False
4147,False
4148,False
4149,False
4150,False
4151,False
4152,False
4153,False
4154,False
4155,False
4156,False
4157,False
4158,False
4159,False
4160,False
4161,False
4162,False
4163,False
4164,False
4165,False
4166,False
4167,False
4168,False
4169,False
4170,False
4171,False
4172,False
4173,False
4174,False
4175,False
4176,False
4177,True
4178,False
4179,False
4180,False
4181,False
4182,False
4183,False
4184,False
4185,False
4186,False
4187,False
4188,False
4189,False
4190,False
4191,False
4192,False
4193,False
4194,False
4195,False
4196,False
4197,False
4198,False
4199,False
4200,False
4201,True
4202,False
4203,False
4204,False
4205,False
4206,False
4207,False
4208,False
4209,False
4210,False
4211,False
4212,False
4213,False
4214,False
4215,False
4216,False
4217,False
4218,True
4219,False
4220,False
4221,False
4222,False
4223,False
4224,False
4225,False
4226,False
4227,False
4228,False
4229,False
4230,False
4231,False
4232,False
4233,False
4234,False
4235,False
4236,False
4237,False
4238,False
4239,False
4240,False
4241,False
4242,False
4243,False
4244,False
4245,False
4246,False
4247,False
4248,False
4249,False
4250,False
4251,False
4252,False
4253,False
4254,False
4255,False
4256,True
4257,False
4258,False
4259,False
4260,False
4261,False
4262,False
4263,False
4264,False
4265,True
4266,False
4267,False
4268,False
4269,True
4270,True
4271,False
4272,False
4273,True
4274,False
4275,False
4276,False
4277,False
4278,True
4279,False
4280,False
4281,False
4282,False
4283,False
4284,False
4285,False
4286,False
4287,False
4288,False
4289,False
4290,False
4291,False
4292,False
4293,False
4294,False
4295,False
4296,False
4297,False
4298,False
4299,False
4300,False
4301,False
4302,False
4303,True
4304,False
4305,False
4306,False
4307,True
4308,True
4309,False
4310,False
4311,False
4312,False
4313,False
4314,False
4315,True
4316,False
4317,False
4318,False
4319,False
4320,False
4321,False
4322,False
4323,False
4324,False
4325,False
4326,False
4327,False
4328,False
4329,False
4330,False
4331,False
4332,False
4333,False
4334,False
4335,False
4336,False
4337,False
4338,False
4339,False
4340,False
4341,False
4342,False
4343,False
4344,False
4345,False
4346,False
4347,False
4348,False
4349,False
4350,False
4351,False
4352,False
4353,False
4354,False
4355,False
4356,False
4357,False
4358,False
4359,False
4360,False
4361,False
4362,False
4363,False
4364,False
4365,False
4366,False
4367,False
4368,False
4369,False
4370,False
4371,False
4372,False
4373,False
4374,False
4375,False
4376,False
4377,False
4378,False
4379,False
4380,False
4381,False
4382,False
4383,False
4384,False
4385,False
4386,False
4387,False
4388,False
4389,False
4390,False
4391,False
4392,False
4393,False
4394,False
4395,False
4396,False
4397,False
4398,False
4399,False
4400,False
4401,False
4402,False
4403,False
4404,False
4405,False
4406,False
4407,False
4408,False
4409,False
4410,False
4411,False
4412,False
4413,False
4414,False
4415,False
4416,False
4417,False
4418,False
4419,False
4420,False
4421,False
4422,False
4423,False
4424,False
4425,False
4426,False
4427,False
4428,False
4429,False
4430,False
4431,True
4432,False
4433,False
4434,False
4435,False
4436,False
4437,False
4438,False
4439,False
4440,False
4441,False
4442,False
4443,False
4444,False
4445,False
4446,False
4447,False
4448,False
4449,False
4450,False
4451,True
4452,False
4453,False
4454,False
4455,False
4456,False
4457,True
4458,False
4459,True
4460,False
4461,False
4462,True
4463,False
4464,False
4465,True
4466,False
4467,False
4468,False
4469,False
4470,False
4471,True
4472,False
4473,False
4474,False
4475,True
4476,False
4477,False
4478,False
4479,False
4480,False
4481,False
4482,True
4483,False
4484,False
4485,True
4486,False
4487,False
4488,False
4489,True
4490,False
4491,False
4492,False
4493,False
4494,False
4495,False
4496,False
4497,False
4498,False
4499,False
4500,False
4501,False
4502,False
4503,False
4504,True
4505,False
4506,False
4507,False
4508,False
4509,False
4510,False
4511,False
4512,False
4513,False
4514,False
4515,False
4516,False
4517,False
4518,False
4519,False
4520,True
4521,False
4522,False
4523,False
4524,False
4525,False
4526,False
4527,False
4528,False
4529,False
4530,False
4531,False
4532,True
4533,False
4534,False
4535,False
4536,False
4537,True
4538,True
4539,False
4540,False
4541,False
4542,False
4543,True
4544,False
4545,False
4546,True
4547,False
4548,True
4549,True
4550,True
4551,True
4552,False
4553,False
4554,False
4555,False
4556,False
4557,False
4558,False
4559,False
4560,False
4561,False
4562,True
4563,False
4564,True
4565,True
4566,False
4567,False
4568,False
4569,False
4570,False
4571,False
4572,False
4573,False
4574,False
4575,False
4576,False
4577,False
4578,False
4579,False
4580,False
4581,False
4582,False
4583,False
4584,False
4585,False
4586,False
4587,False
4588,False
4589,False
4590,False
4591,False
4592,False
4593,False
4594,False
4595,False
4596,False
4597,False
4598,False
4599,False
4600,False
4601,False
4602,False
4603,False
4604,False
4605,False
4606,False
4607,False
4608,False
4609,False
4610,False
4611,False
4612,False
4613,False
4614,False
4615,False
4616,False
4617,False
4618,False
4619,False
4620,False
4621,False
4622,False
4623,False
4624,False
4625,False
4626,False
4627,False
4628,False
4629,False
4630,False
4631,False
4632,False
4633,False
4634,False
4635,False
4636,False
4637,False
4638,False
4639,False
4640,False
4641,False
4642,False
4643,False
4644,False
4645,False
4646,False
4647,False
4648,False
4649,False
4650,False
4651,False
4652,False
4653,False
4654,False
4655,False
4656,False
4657,False
4658,False
4659,False
4660,False
4661,False
4662,False
4663,False
4664,False
4665,False
4666,False
4667,False
4668,False
4669,False
4670,False
4671,False
4672,False
4673,False
4674,False
4675,False
4676,False
4677,False
4678,False
4679,False
4680,False
4681,False
4682,False
4683,False
4684,False
4685,False
4686,False
4687,False
4688,False
4689,False
4690,False
4691,False
4692,False
4693,False
4694,False
4695,False
4696,False
4697,True
4698,False
4699,False
4700,False
4701,False
4702,False
4703,False
4704,False
4705,False
4706,False
4707,False
4708,False
4709,False
4710,False
4711,False
4712,False
4713,False
4714,False
4715,False
4716,False
4717,False
4718,False
4719,False
4720,False
4721,False
4722,False
4723,False
4724,False
4725,False
4726,False
4727,False
4728,False
4729,False
4730,False
4731,False
4732,False
4733,False
4734,False
4735,False
4736,False
4737,False
4738,False
4739,False
4740,False
4741,False
4742,False
4743,False
4744,False
4745,False
4746,False
4747,False
4748,False
4749,False
4750,False
4751,False
4752,False
4753,False
4754,False
4755,False
4756,False
4757,False
4758,False
4759,False
4760,False
4761,False
4762,False
4763,False
4764,False
4765,False
4766,False
4767,False
4768,False
4769,False
4770,False
4771,False
4772,False
4773,False
4774,False
4775,False
4776,True
4777,False
4778,False
4779,False
4780,False
4781,False
4782,False
4783,False
4784,False
4785,False
4786,False
4787,False
4788,False
4789,False
4790,False
4791,False
4792,False
4793,False
4794,False
4795,False
4796,False
4797,False
4798,False
4799,False
4800,False
4801,False
4802,False
4803,False
4804,False
4805,False
4806,False
4807,False
4808,False
4809,False
4810,False
4811,False
4812,False
4813,False
4814,False
4815,False
4816,False
4817,False
4818,False
4819,False
4820,False
4821,False
4822,False
4823,False
4824,False
4825,False
4826,False
4827,False
4828,False
4829,False
4830,False
4831,False
4832,False
4833,False
4834,False
4835,False
4836,False
4837,False
4838,False
4839,False
4840,False
4841,False
4842,False
4843,False
4844,False
4845,True
4846,False
4847,False
4848,True
4849,False
4850,False
4851,False
4852,False
4853,False
4854,False
4855,False
4856,False
4857,False
4858,False
4859,False
4860,False
4861,False
4862,False
4863,False
4864,False
4865,False
4866,False
4867,False
4868,False
4869,False
4870,False
4871,False
4872,False
4873,False
4874,False
4875,False
4876,False
4877,False
4878,False
4879,False
4880,False
4881,False
4882,False
4883,False
4884,True
4885,False
4886,False
4887,False
4888,False
4889,True
4890,False
4891,False
4892,False
4893,False
4894,True
4895,False
4896,False
4897,False
4898,False
4899,False
4900,False
4901,False
4902,False
4903,False
4904,False
4905,False
4906,False
4907,False
4908,False
4909,False
4910,False
4911,False
4912,False
4913,False
4914,False
4915,False
4916,False
4917,False
4918,False
4919,False
4920,False
4921,False
4922,False
4923,False
4924,False
4925,False
4926,False
4927,False
4928,False
4929,False
4930,False
4931,False
4932,False
4933,False
4934,False
4935,False
4936,False
4937,False
4938,False
4939,False
4940,False
4941,False
4942,False
4943,False
4944,False
4945,False
4946,False
4947,False
4948,False
4949,False
4950,False
4951,False
4952,False
4953,False
4954,False
4955,False
4956,False
4957,False
4958,False
4959,False
4960,False
4961,False
4962,False
4963,False
4964,False
4965,False
4966,False
4967,False
4968,False
4969,False
4970,False
4971,False
4972,False
4973,False
4974,False
4975,False
4976,False
4977,False
4978,False
4979,False
4980,False
4981,False
4982,False
4983,False
4984,False
4985,False
4986,False
4987,False
4988,False
4989,False
4990,False
4991,False
4992,False
4993,False
4994,False
4995,False
4996,False
4997,False
4998,False
4999,False
5000,False
5001,False
5002,False
5003,False
5004,False
5005,False
5006,False
5007,False
5008,False
5009,False
5010,False
5011,False
5012,False
5013,False
5014,False
5015,False
5016,False
5017,False
5018,False
5019,False
5020,False
5021,False
5022,False
5023,True
5024,False
5025,False
5026,False
5027,False
5028,False
5029,True
5030,False
5031,False
5032,False
5033,False
5034,True
5035,False
5036,False
5037,False
5038,False
5039,False
5040,False
5041,False
5042,False
5043,False
5044,False
5045,False
5046,False
5047,False
5048,False
5049,False
5050,True
5051,True
5052,True
5053,False
5054,False
5055,False
5056,True
5057,False
5058,False
5059,True
5060,False
5061,True
5062,False
5063,False
5064,False
5065,False
5066,False
5067,False
5068,True
5069,False
5070,False
5071,False
5072,True
5073,False
5074,False
5075,False
5076,False
5077,False
5078,False
5079,False
5080,False
5081,False
5082,False
5083,False
5084,False
5085,False
5086,True
5087,False
5088,True
5089,False
5090,True
5091,False
5092,False
5093,True
5094,False
5095,False
5096,True
5097,False
5098,True
5099,True
5100,True
5101,True
5102,False
5103,False
5104,False
5105,False
5106,True
5107,True
5108,False
5109,True
5110,True
5111,True
5112,True
5113,True
5114,True
5115,True
5116,True
5117,False
5118,False
5119,True
5120,True
5121,False
5122,True
5123,True
5124,True
5125,False
5126,True
5127,True
5128,False
5129,False
5130,False
5131,True
5132,True
5133,False
5134,True
5135,True
5136,True
5137,False
5138,False
5139,False
5140,True
5141,True
5142,True
5143,False
5144,False
5145,False
5146,False
5147,True
5148,False
5149,False
5150,False
5151,False
5152,True
5153,False
5154,True
5155,True
5156,False
5157,True
5158,False
5159,True
5160,True
5161,True
5162,True
5163,True
5164,True
5165,True
5166,True
5167,False
5168,True
5169,True
5170,True
5171,True
5172,True
5173,False
5174,True
5175,False
5176,True
5177,True
5178,False
5179,False
5180,False
5181,False
5182,False
5183,False
5184,False
5185,False
5186,False
5187,False
5188,False
5189,False
5190,False
5191,False
5192,False
5193,False
5194,False
5195,False
5196,False
5197,False
5198,False
5199,False
5200,False
5201,False
5202,False
5203,False
5204,False
5205,False
5206,False
5207,False
5208,True
5209,False
5210,False
5211,False
5212,False
5213,True
5214,False
5215,False
5216,False
5217,True
5218,True
5219,False
5220,False
5221,False
5222,False
5223,False
5224,False
5225,False
5226,False
5227,False
5228,False
5229,True
5230,False
5231,True
5232,True
5233,False
5234,True
5235,False
5236,False
5237,False
5238,False
5239,False
5240,True
5241,False
5242,False
5243,True
5244,False
5245,False
5246,False
5247,True
5248,False
5249,True
5250,True
5251,False
5252,False
5253,True
5254,False
5255,True
5256,True
5257,False
5258,False
5259,True
5260,False
5261,False
5262,True
5263,False
5264,True
5265,True
5266,True
5267,False
5268,False
5269,True
5270,True
5271,True
5272,False
5273,False
5274,True
5275,False
5276,False
5277,False
5278,False
5279,False
5280,False
5281,True
5282,False
5283,False
5284,False
5285,False
5286,False
5287,False
5288,True
5289,True
5290,True
5291,False
5292,False
5293,False
5294,False
5295,False
5296,True
5297,False
5298,True
5299,False
5300,True
5301,True
5302,True
5303,True
5304,False
5305,False
5306,False
5307,True
5308,False
5309,False
5310,False
5311,False
5312,False
5313,False
5314,False
5315,False
5316,False
5317,False
5318,False
5319,False
5320,False
5321,False
5322,False
5323,False
5324,False
5325,False
5326,False
5327,False
5328,False
5329,False
5330,False
5331,False
5332,False
5333,False
5334,False
5335,False
5336,False
5337,False
5338,False
5339,False
5340,False
5341,False
5342,False
5343,False
5344,False
5345,False
5346,False
5347,False
5348,False
5349,False
5350,False
5351,False
5352,False
5353,False
5354,False
5355,False
5356,False
5357,False
5358,False
5359,False
5360,False
5361,False
5362,False
5363,False
5364,False
5365,False
5366,False
5367,False
5368,False
5369,False
5370,False
5371,False
5372,False
5373,False
5374,False
5375,False
5376,False
5377,False
5378,False
5379,False
5380,False
5381,False
5382,False
5383,False
5384,False
5385,False
5386,False
5387,False
5388,False
5389,False
5390,False
5391,False
5392,False
5393,False
5394,False
5395,False
5396,False
5397,False
5398,False
5399,False
5400,False
5401,False
5402,False
5403,False
5404,False
5405,False
5406,False
5407,True
5408,False
5409,False
5410,False
5411,False
5412,False
5413,False
5414,True
5415,False
5416,False
5417,False
5418,False
5419,False
5420,False
5421,False
5422,False
5423,False
5424,False
5425,False
5426,False
5427,False
5428,False
5429,False
5430,False
5431,False
5432,False
5433,False
5434,False
5435,False
5436,False
5437,False
5438,False
5439,False
5440,False
5441,False
5442,False
5443,False
5444,False
5445,False
5446,False
5447,False
5448,False
5449,False
5450,False
5451,False
5452,False
5453,False
5454,False
5455,False
5456,False
5457,True
5458,False
5459,False
5460,False
5461,True
5462,False
5463,False
5464,False
5465,False
5466,False
5467,False
5468,False
5469,False
5470,False
5471,False
5472,False
5473,False
5474,False
5475,False
5476,False
5477,False
5478,False
5479,False
5480,True
5481,False
5482,False
5483,False
5484,True
5485,False
5486,True
5487,False
5488,False
5489,False
5490,False
5491,False
5492,False
5493,False
5494,True
5495,False
5496,False
5497,True
5498,True
5499,True
5500,True
5501,False
5502,False
5503,False
5504,False
5505,False
5506,False
5507,False
5508,True
5509,False
5510,True
5511,True
5512,False
5513,True
5514,False
5515,False
5516,False
5517,False
5518,False
5519,False
5520,False
5521,False
5522,False
5523,False
5524,False
5525,False
5526,False
5527,False
5528,False
5529,False
5530,False
5531,False
5532,False
5533,False
5534,False
5535,False
5536,False
5537,False
5538,False
5539,False
5540,False
5541,False
5542,False
5543,False
5544,False
5545,False
5546,False
5547,False
5548,False
5549,False
5550,False
5551,False
5552,False
5553,False
5554,False
5555,False
5556,False
5557,False
5558,False
5559,False
5560,False
5561,False
5562,False
5563,False
5564,True
5565,False
5566,False
5567,False
5568,False
5569,False
5570,False
5571,False
5572,False
5573,False
5574,False
5575,True
5576,False
5577,False
5578,False
5579,False
5580,False
5581,False
5582,False
5583,False
5584,False
5585,False
5586,False
5587,False
5588,False
5589,False
5590,False
5591,False
5592,False
5593,False
5594,False
5595,False
5596,False
5597,False
5598,False
5599,False
5600,False
5601,False
5602,False
5603,False
5604,False
5605,False
5606,False
5607,False
5608,False
5609,False
5610,False
5611,False
5612,False
5613,False
5614,False
5615,False
5616,False
5617,False
5618,False
5619,False
5620,False
5621,False
5622,False
5623,False
5624,False
5625,False
5626,False
5627,False
5628,False
5629,False
5630,False
5631,False
5632,False
5633,False
5634,False
5635,False
5636,False
5637,False
5638,False
5639,False
5640,False
5641,False
5642,False
5643,False
5644,False
5645,False
5646,False
5647,False
5648,False
5649,False
5650,False
5651,False
5652,False
5653,False
5654,False
5655,False
5656,False
5657,False
5658,False
5659,False
5660,False
5661,False
5662,False
5663,False
5664,False
5665,False
5666,False
5667,False
5668,False
5669,True
5670,False
5671,False
5672,False
5673,False
5674,False
5675,False
5676,True
5677,True
5678,False
5679,False
5680,True
5681,False
5682,True
5683,True
5684,False
5685,False
5686,False
5687,True
5688,True
5689,False
5690,True
5691,False
5692,False
5693,False
5694,True
5695,False
5696,False
5697,False
5698,False
5699,False
5700,False
5701,False
5702,False
5703,False
5704,False
5705,False
5706,False
5707,False
5708,False
5709,False
5710,False
5711,False
5712,False
5713,True
5714,False
5715,False
5716,False
5717,False
5718,False
5719,False
5720,False
5721,False
5722,False
5723,False
5724,False
5725,False
5726,False
5727,False
5728,False
5729,False
5730,True
5731,False
5732,False
5733,False
5734,True
5735,False
5736,False
5737,False
5738,False
5739,True
5740,False
5741,False
5742,True
5743,False
5744,False
5745,False
5746,False
5747,False
5748,False
5749,False
5750,True
5751,False
5752,False
5753,True
5754,True
5755,False
5756,True
5757,True
5758,False
5759,False
5760,False
5761,False
5762,True
5763,False
5764,False
5765,False
5766,False
5767,False
5768,False
5769,False
5770,False
5771,True
5772,False
5773,False
5774,False
5775,False
5776,False
5777,False
5778,False
5779,False
5780,False
5781,False
5782,False
5783,False
5784,False
5785,False
5786,False
5787,False
5788,True
5789,False
5790,False
5791,False
5792,True
5793,True
5794,False
5795,False
5796,True
